	0	1
0	14881.4	8.695693094047145e-09
1	14498.1	8.310198031469123e-09
2	17233.5	8.73787338419084e-09
3	18849.8	0.22189726955314085
4	14369.1	8.151084895768475e-09
5	14656.0	8.255144005440691e-09
6	14451.5	7.434040535653715e-09
7	14765.2	8.518252253536372e-09
8	14751.5	8.053431397762038e-09
9	14688.8	7.206876397371675e-09
10	14324.8	8.20122161957351e-09
11	14767.4	7.702102323176252e-09
12	14816.6	7.662220014706431e-09
13	14800.0	7.882769473918902e-09
14	14722.9	8.195414407746578e-09
15	14847.1	7.738415381870186e-09
16	14820.9	7.739088270982947e-09
17	14984.2	7.86309757709848e-09
18	15080.1	8.702240571531393e-09
19	15026.4	7.822647264609805e-09
20	14975.4	8.787066256218519e-09
21	14873.7	7.243152932443688e-09
22	15386.7	8.61438761223128e-09
23	14668.0	7.003804031589012e-09
24	14529.3	8.692887297774741e-09
25	14517.4	7.934716148482361e-09
26	15654.3	7.740526830899877e-09
27	14847.9	8.466865166089942e-09
28	14974.1	7.911994618660311e-09
29	14331.4	7.931694001500583e-09
30	14377.6	8.353331887491916e-09
31	14641.6	8.31757969269749e-09
32	14748.3	7.946808619390093e-09
33	15054.9	7.46920106176812e-09
34	14638.6	8.113019589360787e-09
35	14905.8	7.833547365302404e-09
36	14620.3	8.175265543992965e-09
37	14734.0	7.767560213536152e-09
38	14804.0	8.335477457123624e-09
39	14859.8	8.53985953812842e-09
40	18281.9	0.5558728628412909
41	14479.3	8.091542001973824e-09
42	15039.6	8.301559249582454e-09
43	15572.7	7.801063192894818e-09
44	14851.9	8.622148341056207e-09
45	15064.6	7.803066965963614e-09
46	14949.0	8.073237969796233e-09
47	14678.6	7.739929973770238e-09
48	14575.8	8.397100311448639e-09
49	15222.7	7.717212803504546e-09
50	19766.7	7.93020777544292e-09
51	18419.1	8.653349543728943e-09
52	18729.1	8.622392642923283e-09
53	20142.4	7.1843270065118834e-09
54	19902.3	7.3183942961471115e-09
55	19654.6	8.715121224810112e-09
56	19459.9	8.107929096582458e-09
57	25949.2	0.051393157155785005
58	23752.0	0.04813927592020278
59	20652.2	8.526380295215192e-09
60	22775.3	34.09272643514745
61	21490.8	8.843238985521367e-09
62	20733.2	9.075358597813684e-09
63	23397.8	1515.437424303543
64	18953.6	8.576037729759127e-09
65	19025.6	8.177940708280602e-09
66	23296.9	7.096041680249719e-09
67	18480.9	7.0015108514290314e-09
68	20717.7	8.076668571705293e-09
69	22942.7	7.531458392271142e-09
70	23926.6	4.0616483464747036e-08
71	19749.4	7.60944481877316e-09
72	23734.6	261.6702458512567
73	21181.1	7.721051870439442e-09
74	25281.4	6.5530257626237685
75	24446.6	297.0519959532071
76	25886.5	33.54446846993607
77	22277.0	6.533944144744682
78	18871.8	8.151930650759242e-09
79	23163.3	5.318429542409872
80	19987.4	7.752816824125207e-09
81	22856.9	2145.94650030797
82	18782.5	8.485967235744268e-09
83	21856.1	13.621657411926089
84	22852.7	273.0076545016566
85	19767.8	7.484391566967365e-09
86	22434.4	147.73241633703358
87	18586.6	7.463057513045643e-09
88	21917.2	7.630974108120128e-09
89	18330.5	8.566280056161325e-09
90	22814.1	0.2478581134639152
91	18326.7	8.26891096908752e-09
92	23715.0	7.684623793274085e-09
93	18803.1	6.831525940642732e-09
94	19092.3	7.88243757156347e-09
95	20541.3	8.749630690424063e-09
96	19803.7	7.69805621007387e-09
97	18579.1	7.883297843997645e-09
98	23944.3	679.7194560341371
99	18338.3	7.994031329748873e-09
100	50000.0	4.37781682851903
101	46683.0	5.074285142188775
102	50000.0	3.581850590408217
103	50000.0	4.079329615172953
104	50000.0	3.1838756478847285
105	50000.0	3.084371565643484
106	46740.7	3.2833633780612366
107	50000.0	3.8803383075361984
108	50000.0	3.9798337222250337
109	50000.0	2.586893044660644
110	50000.0	4.1788260246642155
111	50000.0	4.477312734228364
112	46722.0	2.188909926391241
113	50000.0	3.880338811318107
114	50000.0	4.178825520882279
115	50000.0	4.576809143719645
116	50000.0	3.681347011466663
117	50000.0	4.676304545647023
118	50000.0	3.9798337094636196
119	46656.8	2.9848761643145663
120	50000.0	4.676304545647019
121	50000.0	3.5818505904082123
122	50000.0	4.079328099283415
123	50000.0	3.8803378037543004
124	50000.0	3.3828587789896076
125	50000.0	3.780841898045651
126	50000.0	4.079330119861799
127	50000.0	3.880336287864759
128	46618.4	4.178823502183684
129	50000.0	5.77075547365056
130	50000.0	5.67703266707475
131	50000.0	4.477311218338821
132	50000.0	4.775800955138256
133	50000.0	5.671261583068874
134	50000.0	5.273278972352242
135	50000.0	5.372772858377059
136	50000.0	6.069243190778548
137	43418.3	2.6863894558758736
138	46569.4	3.283368372208129
139	50000.0	5.451344661557779
140	50000.0	5.173783570411758
141	50000.0	3.581850086626305
142	46659.5	3.4823551893065954
143	50000.0	4.676303538083228
144	50000.0	4.676302022193663
145	50000.0	3.3828597865533694
146	46518.7	3.780842402750224
147	50000.0	5.074285645030986
148	50000.0	3.2833633770621327
149	50000.0	4.676305049428928
150	50000.0	9.054117339366977
151	50000.0	7.362687441546503
152	50000.0	6.6662171091449895
153	50000.0	8.75563113812853
154	50000.0	5.0742881684843315
155	50000.0	5.671263098958416
156	50000.0	5.074287664702476
157	50000.0	7.064204771325192
158	50000.0	6.168741116159377
159	50000.0	5.571767193249072
160	50000.0	5.27327997990302
161	50000.0	7.760670056819978
162	50000.0	4.278321930373528
163	50000.0	5.7707564812143755
164	50000.0	4.477312734228358
165	50000.0	7.362690473325577
166	50000.0	7.362690974393007
167	50000.0	7.064201240308026
168	50000.0	6.5667222157482765
169	50000.0	4.178825520882321
170	50000.0	6.961542966753035
171	50000.0	6.96470634216251
172	50000.0	5.671262595176499
173	50000.0	7.263195071398141
174	50000.0	7.163697649799273
175	50000.0	5.571766689467164
176	50000.0	6.1687421237231375
177	50000.0	7.959659848567192
178	50000.0	7.6611766745639995
179	50000.0	6.865211952342719
180	50000.0	5.571759096273591
181	50000.0	5.273278535921699
182	50000.0	5.074288672266241
183	50000.0	4.974792766556918
184	50000.0	6.964708361833965
185	50000.0	9.651087222934333
186	50000.0	7.860166466311213
187	50000.0	6.56672271932519
188	50000.0	4.377817836082859
189	50000.0	5.5717666902193965
190	50000.0	5.869758014684303
191	50000.0	4.875296357065677
192	50000.0	4.576809647501531
193	50000.0	7.56168278852614
194	50000.0	6.5667237314328215
195	50000.0	6.0692457142319025
196	50000.0	5.67126309895843
197	50000.0	6.367732423796077
198	50000.0	6.168740104051694
199	50000.0	7.163693106674465
200	93.2	0.0
201	86.2	0.0
202	90.7	0.0
203	93.0	0.0
204	94.2	0.0
205	106.2	0.0
206	112.5	0.0
207	94.2	0.0
208	99.4	0.0
209	89.8	0.0
210	82.6	0.0
211	102.5	0.0
212	99.1	0.0
213	86.2	0.0
214	103.7	0.0
215	101.4	0.0
216	93.0	0.0
217	93.2	0.0
218	86.8	0.0
219	94.2	0.0
220	95.0	0.0
221	98.6	0.0
