	0	1
0	1074.0	7.520824897356854e-09
1	1039.2	6.557062427695837e-09
2	1120.8	6.889704932043281e-09
3	1131.6	7.293469245142059e-09
4	1094.4	7.508267308556978e-09
5	1083.6	7.524933542933635e-09
6	1071.6	7.192010014211857e-09
7	1032.0	7.099614790663814e-09
8	1075.2	6.548372145127563e-09
9	1102.8	6.3606528045745305e-09
10	1093.2	7.168812342972525e-09
11	1092.0	7.639257250690208e-09
12	1064.4	8.320987626301814e-09
13	1057.2	8.43007173112839e-09
14	1057.2	8.249547254824872e-09
15	1134.0	7.06197337160418e-09
16	1040.4	7.365366034471918e-09
17	1098.0	6.764738174379698e-09
18	1087.2	7.1124996607388e-09
19	1075.2	7.604513893382406e-09
20	1082.4	7.580162476249575e-09
21	1080.0	7.216918259668964e-09
22	1111.2	7.645009418717939e-09
23	1069.2	6.895277154238652e-09
24	1051.2	7.035956287048542e-09
25	1084.8	7.9283307963304e-09
26	1088.4	7.762146596074154e-09
27	1054.8	7.394202357623779e-09
28	1117.2	7.819357877258891e-09
29	1063.2	6.375648681804127e-09
30	1035.6	6.416544050310325e-09
31	1083.6	8.322083260111754e-09
32	1096.8	7.624783406112677e-09
33	1078.8	8.131495666058344e-09
34	1054.8	7.60393325651509e-09
35	1029.6	6.616621633796707e-09
36	1078.8	7.941862080657261e-09
37	1100.4	6.962799961272494e-09
38	1075.2	7.501040214738345e-09
39	1084.8	7.818123383620233e-09
40	1125.6	7.861657940272135e-09
41	1095.6	7.562588770311035e-09
42	1096.8	7.0401061972750764e-09
43	1101.6	7.3299203343863956e-09
44	1092.0	6.9888475005795094e-09
45	1117.2	6.9212400148733815e-09
46	1105.2	6.9677224688148574e-09
47	1060.8	8.57975584378803e-09
48	1042.8	7.576542647321855e-09
49	1118.4	7.280676160453324e-09
50	2377.2	8.494107542230124e-09
51	2134.8	7.578382373910237e-09
52	1980.0	6.730982205051006e-09
53	2246.4	7.924850343657162e-09
54	2262.0	7.376114562080116e-09
55	2365.2	8.105369665430718e-09
56	2118.0	7.91116561580947e-09
57	2263.2	5.936470502630446e-09
58	2208.0	7.039776593658488e-09
59	2289.6	6.955756577072029e-09
60	2114.4	8.01024290582319e-09
61	2296.8	7.063894652857899e-09
62	2235.6	7.91451496927897e-09
63	2233.2	6.675779154398088e-09
64	2176.8	8.043755441198958e-09
65	2238.0	8.153347267014802e-09
66	2259.6	6.4874322745621325e-09
67	2119.2	6.3764378169161025e-09
68	2307.6	6.441305930747334e-09
69	2176.8	7.102941514070676e-09
70	2157.6	7.717370762473752e-09
71	2242.8	7.904530547616465e-09
72	2210.4	7.842854131547866e-09
73	2091.6	7.129953731673788e-09
74	2251.2	6.597082249421272e-09
75	2361.6	8.422444201559318e-09
76	2354.4	7.892436434049537e-09
77	2446.8	7.067699983211609e-09
78	2259.6	6.377701497872109e-09
79	2233.2	7.885404909439913e-09
80	2217.6	7.896720923885083e-09
81	2217.6	7.611221031561262e-09
82	2139.6	7.74436735512957e-09
83	2050.8	6.797478830622163e-09
84	2293.2	7.596573569152948e-09
85	2175.6	7.757740314886883e-09
86	2230.8	7.399210760326831e-09
87	2298.0	7.035906701255201e-09
88	2083.2	6.1897415795802226e-09
89	2694.0	7.634803876505689e-09
90	2086.8	7.62448059983059e-09
91	2196.0	6.362373373646835e-09
92	2420.4	6.955786857252825e-09
93	2302.8	6.797291410389591e-09
94	2088.0	7.642904313915099e-09
95	2217.6	7.580674550315055e-09
96	2173.2	8.431918321144446e-09
97	2122.8	7.785327798183574e-09
98	2184.0	7.78386238610113e-09
99	2137.2	6.957787619920331e-09
100	50000.0	7.064201744089931
101	50000.0	11.640990681893037
102	50000.0	4.676303533539391
103	50000.0	7.064197200965137
104	50000.0	6.666218121252612
105	50000.0	8.357642967622605
106	50000.0	7.565926536836207
107	50000.0	7.56167469155063
108	45138.0	6.168739600729383
109	50000.0	7.661171627657291
110	50000.0	8.15865014864014
111	50000.0	8.457136853660481
112	50000.0	8.915308033985893
113	50000.0	8.15865469176492
114	45154.8	8.059154243361077
115	50000.0	10.134308678528692
116	50000.0	11.24299585667888
117	50000.0	6.467228329505406
118	50000.0	9.352580710235955
119	50000.0	9.05410924239152
120	50000.0	6.268233990089579
121	50000.0	3.7808429056087767
122	50000.0	8.158649136532494
123	50000.0	18.605672774252294
124	50000.0	6.76570794965794
125	50000.0	6.1687401040516905
126	50000.0	12.536451309823615
127	50000.0	4.3778178360828495
128	50000.0	10.569508886163678
129	50000.0	5.472270783757834
130	50000.0	5.173782054522217
131	50000.0	6.666218121252612
132	50000.0	8.95461081322881
133	50000.0	14.924335346094647
134	50000.0	4.47731374179218
135	50000.0	10.845024947564095
136	50000.0	7.860164446639762
137	50000.0	7.263195071398125
138	50000.0	7.9596573251138425
139	50000.0	13.520779650770558
140	50000.0	7.263193555508591
141	50000.0	6.367731411688442
142	50000.0	11.589200746543858
143	50000.0	8.855124012058806
144	50000.0	5.1737840741936605
145	50000.0	5.27327997990299
146	50000.0	7.959661364456764
147	50000.0	5.671260575505051
148	50000.0	4.278321930373513
149	50000.0	10.166957126063402
150	50000.0	12.038983917595342
151	50000.0	12.508454901740667
152	50000.0	10.347560582571088
153	50000.0	10.049071349553568
154	50000.0	11.83998146291433
155	50000.0	12.237974213124474
156	50000.0	13.431896682288675
157	50000.0	10.049060207053115
158	50000.0	8.059157773948005
159	50000.0	18.108184553036295
160	50000.0	12.11134014973872
161	50000.0	10.347556524938494
162	50000.0	18.10820082060952
163	50000.0	13.232924669460363
164	50000.0	10.347558562899636
165	50000.0	12.735444637131852
166	50000.0	13.431917492986653
167	50000.0	6.666218625034527
168	50000.0	17.013737234215995
169	50000.0	12.829321300616954
170	50000.0	13.332410948558792
171	50000.0	10.148562190066482
172	50000.0	17.809674323619753
173	50000.0	14.801087750128193
174	50000.0	10.507754801549613
175	50000.0	8.258151101256155
176	50000.0	10.148565235591443
177	50000.0	8.457140389221466
178	50000.0	13.232928223311045
179	50000.0	12.934427270388909
180	50000.0	7.362690977107457
181	50000.0	14.0288736877667
182	50000.0	18.705159538842917
183	50000.0	13.25356289605472
184	50000.0	9.950629948518934
185	50000.0	14.42687303735247
186	50000.0	16.31724635386483
187	50000.0	13.431909396011168
188	50000.0	6.46722933706923
189	50000.0	11.00725030516686
190	50000.0	8.809500196082219
191	50000.0	12.038974286440624
192	50000.0	13.332427160799478
193	50000.0	6.566723223107127
194	50000.0	13.033923176098238
195	50000.0	12.635947197243244
196	50000.0	11.835423977781513
197	50000.0	10.500227190103415
198	50000.0	8.855125527948315
199	50000.0	13.431913453643762
200	123.6	0.0
201	108.0	0.0
202	105.6	0.0
203	136.8	0.0
204	132.0	0.0
205	111.6	0.0
206	111.6	0.0
207	132.0	0.0
208	108.0	0.0
209	139.2	0.0
210	116.4	0.0
211	120.0	0.0
212	120.0	0.0
213	108.0	0.0
214	114.0	0.0
215	117.6	0.0
216	136.8	0.0
217	123.6	0.0
218	116.4	0.0
219	132.0	0.0
220	146.4	0.0
221	136.8	0.0
222	116.4	0.0
223	123.6	0.0
224	148.8	0.0
225	122.4	0.0
226	139.2	0.0
227	132.0	0.0
228	136.8	0.0
229	114.0	0.0
230	122.4	0.0
231	122.4	0.0
232	111.6	0.0
233	127.2	0.0
234	136.8	0.0
235	141.6	0.0
236	122.4	0.0
237	120.0	0.0
238	117.6	0.0
239	123.6	0.0
240	105.6	0.0
241	108.0	0.0
242	139.2	0.0
243	132.0	0.0
244	141.6	0.0
245	116.4	0.0
246	123.6	0.0
247	108.0	0.0
248	132.0	0.0
249	116.4	0.0
250	1740.0	8.391479619107506e-10
251	1689.6	6.496163689541935e-10
252	1713.6	9.014196685946753e-10
253	1718.4	9.058406594950049e-10
254	1767.6	7.423391543410158e-10
255	1773.6	9.154990463045488e-10
256	1837.2	7.820172232390497e-10
257	1729.2	8.363624576775783e-10
