	0	1
0	2768.3	7.325251273582345e-09
1	2888.7	7.2250735200769726e-09
2	2835.3	7.281348128268644e-09
3	2817.0	7.771180655629668e-09
4	2779.2	7.834225268264071e-09
5	2768.4	8.37586102162271e-09
6	2831.5	7.7237035734061e-09
7	2837.1	8.138513903759215e-09
8	2852.0	7.517361876633923e-09
9	2893.1	8.638895707461393e-09
10	2759.2	8.86552135361234e-09
11	2791.9	7.4093533485547e-09
12	2825.1	9.103058877734967e-09
13	2801.0	8.199370885258052e-09
14	2895.1	8.639181468267494e-09
15	2671.3	7.483064932278658e-09
16	3052.5	8.662803348277322e-09
17	3020.6	7.516650235878752e-09
18	3093.5	7.014377859013202e-09
19	2776.0	8.131682441498956e-09
20	3094.5	7.349439828888577e-09
21	2826.0	7.481922222930468e-09
22	2766.4	7.669019070776897e-09
23	2878.1	8.767701951686376e-09
24	2734.4	7.903524653113193e-09
25	2976.8	6.143227581668321e-09
26	3070.4	7.480281459661098e-09
27	2678.8	7.645121845065072e-09
28	3057.6	8.347355954198599e-09
29	2836.5	7.984117174309459e-09
30	2673.5	8.356152124291758e-09
31	2793.1	7.692650155155676e-09
32	2984.1	6.983437302598086e-09
33	2877.9	6.871143036695771e-09
34	2798.1	8.055102686598976e-09
35	2653.8	7.943444398332112e-09
36	2554.9	7.57120614264463e-09
37	2901.0	8.703204162947013e-09
38	2739.5	8.354182012030758e-09
39	2813.1	7.900784809884383e-09
40	2833.6	7.1716265361533346e-09
41	2925.4	8.447827141100654e-09
42	2892.1	7.656533469899049e-09
43	3077.3	6.788520592627123e-09
44	2977.0	7.729881763969294e-09
45	2953.1	8.283376042026553e-09
46	2851.3	8.452530549799936e-09
47	2885.1	7.878845102891983e-09
48	2899.0	8.12991185005383e-09
49	2821.2	7.462186744782517e-09
50	3868.0	7.587040752105928e-09
51	3924.6	7.001720120837218e-09
52	3696.3	8.138997773348795e-09
53	4194.1	7.841366550206032e-09
54	4216.9	8.533909392923958e-09
55	3862.5	9.026638008430167e-09
56	3991.8	8.24938276504434e-09
57	3961.1	8.568294944769949e-09
58	4313.8	8.365156332323615e-09
59	4029.8	8.241852105931506e-09
60	3668.6	8.01337665524903e-09
61	4012.8	8.182885196636271e-09
62	4139.6	7.415540988855484e-09
63	4200.2	6.758908193289977e-09
64	3774.5	8.218556502841746e-09
65	3907.4	8.4850973874972e-09
66	4053.4	8.554451756332566e-09
67	4072.4	8.511944320487298e-09
68	4059.1	7.63572819470962e-09
69	3799.7	8.36917201640896e-09
70	3961.2	8.006854614110614e-09
71	4035.9	6.899553992045257e-09
72	4120.5	7.226789362178242e-09
73	4098.8	8.087031001796606e-09
74	4124.8	8.369331440196645e-09
75	3755.6	7.585437386117436e-09
76	4141.1	7.523932861710448e-09
77	3862.1	8.471530255734087e-09
78	4004.3	6.6460200102987065e-09
79	3993.3	7.69046923710972e-09
80	3942.7	8.29556412353993e-09
81	3918.4	8.58882181638418e-09
82	3859.8	7.828995551036399e-09
83	4107.9	8.068085670338543e-09
84	3961.0	9.070046475039495e-09
85	3828.7	7.896713890214643e-09
86	3805.3	7.312192670119267e-09
87	3918.1	8.078949801659855e-09
88	4268.3	7.267586538300163e-09
89	4010.6	7.855394712322953e-09
90	3938.5	7.644673492172976e-09
91	3909.9	7.5379758987463e-09
92	4092.9	7.610143457853546e-09
93	3905.9	7.21086557301033e-09
94	3998.2	8.209928639110491e-09
95	4247.4	8.017627742033499e-09
96	4099.1	6.498179338867274e-09
97	3769.4	8.099845181684256e-09
98	4063.4	7.900445421731369e-09
99	3887.3	7.740608080863182e-09
100	50000.0	5.064237655775136
101	50000.0	10.410053685187851
102	50000.0	5.494082677683668
103	50000.0	6.861159052650246
