	0	1
0	1013.6	6.1095787437848746e-09
1	930.5	5.954941884174077e-09
2	1036.6	6.863907719650092e-09
3	1149.9	6.325039992315982e-09
4	1353.0	6.665999945673366e-09
5	1723.8	7.799913705869086e-09
6	915.4	7.079699908225747e-09
7	906.6	6.891096874960899e-09
8	930.9	4.839366647456122e-09
9	994.8	7.581011570547606e-09
10	948.0	7.389924857747987e-09
11	954.8	6.82939183422913e-09
12	2102.2	7.032193777194069e-09
13	965.8	5.702581582441231e-09
14	903.9	6.624581561504065e-09
15	1028.8	6.639743385019128e-09
16	1140.0	6.6983604207463736e-09
17	994.4	6.5211939177056495e-09
18	1006.6	5.521822357103527e-09
19	912.6	7.35585718294976e-09
20	1042.9	5.802442969997257e-09
21	988.5	6.460117063910268e-09
22	1486.1	6.64616543477184e-09
23	945.8	6.348108375244035e-09
24	959.7	6.62359365496544e-09
25	913.7	6.67743062899839e-09
26	1041.2	6.1104800935072474e-09
27	941.6	6.69629206492784e-09
28	992.1	6.446637698624695e-09
29	864.9	7.019681691342228e-09
30	886.7	5.879885677028182e-09
31	1004.3	6.231833612016854e-09
32	1421.3	5.635307330663217e-09
33	969.3	6.020973086218314e-09
34	934.7	5.747255526796649e-09
35	836.4	6.183968320529054e-09
36	1185.6	5.864058612513386e-09
37	992.3	6.65634058737921e-09
38	956.0	6.381118064985902e-09
39	846.4	7.059451017769475e-09
40	1567.3	6.638217769546896e-09
41	941.4	7.202216722421161e-09
42	1252.5	7.134599543272066e-09
43	1049.9	5.590236622459672e-09
44	1020.6	6.273633092706672e-09
45	1050.1	4.979055127470603e-09
46	1000.6	6.121862346886504e-09
47	934.0	6.38632120944832e-09
48	824.0	6.2756854730362e-09
49	989.5	6.699463351022469e-09
50	10892.7	6.08128276188104e-09
51	10637.6	6.962607060036052e-09
52	9267.9	7.094319221704913e-09
53	9387.8	5.855082148024362e-09
54	10738.1	7.190786011488289e-09
55	8623.8	6.932841320272674e-09
56	12552.1	7.625572062395455e-09
57	10843.5	6.751129183343551e-09
58	10800.3	5.846083928786881e-09
59	10271.6	7.336686645070444e-09
60	10149.0	6.8656748149165685e-09
61	13237.9	6.360775455329859e-09
62	11313.8	6.331037340638414e-09
63	13238.2	7.28672140175412e-09
64	11467.4	5.584242558633523e-09
65	12201.2	5.9606639587970054e-09
66	10416.6	5.9226015611436935e-09
67	9351.7	7.462288470380168e-09
68	9039.8	6.165136042402462e-09
69	11435.3	5.666823564437839e-09
70	11512.1	6.8896466677567585e-09
71	12017.6	6.1147706366305355e-09
72	11711.4	7.647815457668967e-09
73	9804.3	6.813943209311285e-09
74	10062.1	6.911698706237056e-09
75	9918.7	7.808910530659377e-09
76	10646.6	7.46653894585834e-09
77	11535.8	6.363244593625302e-09
78	11678.5	5.833892233732964e-09
79	13505.4	6.714688394216915e-09
80	10262.8	5.525071958218173e-09
81	8469.0	5.7318892208740515e-09
82	9961.2	5.7636586686434275e-09
83	11532.9	7.338318443529212e-09
84	12104.1	6.674863639379018e-09
85	10317.9	7.92509895422943e-09
86	10672.1	6.859846154416676e-09
87	10968.1	5.502803984017269e-09
88	10951.7	6.021026405991044e-09
89	11223.0	6.87148099916821e-09
90	9771.6	6.076895759794868e-09
91	10722.8	6.552791322271867e-09
92	10959.6	5.812428482302514e-09
93	10135.7	7.766072680181039e-09
94	10298.4	5.342345767985944e-09
95	10674.6	8.304616163069508e-09
96	10984.3	6.3070673463865084e-09
97	10289.6	6.5802281898937504e-09
98	9843.7	5.8087903154372535e-09
99	8492.7	6.241365112475466e-09
100	50000.0	2.188909421823328
101	50000.0	14.824856156407913
102	49216.6	2.487397139524055
103	50000.0	1.8904222084772542
104	49174.6	3.084371233043585
105	50000.0	2.5868930446606537
106	50000.0	2.2030554390167634
107	50000.0	6.367741427152472
108	50000.0	6.069243694560509
109	50000.0	10.34755401977484
110	50000.0	7.664167153378477
111	50000.0	16.218171893031567
112	50000.0	33.43224812174507
113	50000.0	3.482355188480791
114	49616.1	3.1838679758385764
115	50000.0	11.840027252221184
116	50000.0	7.013358060733164
117	50000.0	1.6914303970585949
118	50000.0	9.452078690949294
119	50000.0	15.123325137841926
120	50000.0	2.2884053275326592
121	50000.0	4.07932860306532
122	50000.0	14.028889918297072
123	50000.0	18.809327399052528
124	46725.1	1.5919344915954137
125	50000.0	2.98487666749796
126	50000.0	5.870251883141796
127	49304.2	1.492438586147308
128	50000.0	13.929395020151555
129	50000.0	6.367732927577979
130	50000.0	1.2194834783437516
131	50000.0	18.307155383493797
132	50000.0	5.67126007172314
133	50000.0	16.11829130263652
134	49524.0	1.890422208931001
135	50000.0	11.342510553414778
136	50000.0	1.790926302769996
137	47315.2	2.3879017048881344
