cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2worst.mean,cm_angle.angle.mean,cm_angle.costs_runtime,cm_grad.mean,cm_grad.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev.orig,ela_conv.lin_dev.abs,ela_conv.costs_runtime,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.nas,ela_curv.costs_fun_evals,ela_curv.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_runtime,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_local.costs_fun_evals,ela_local.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
-0.0012085695434376278,-0.0002169024922563559,6.0733226209961356e-06,-1.5420224033894936e-07,1.9524745814499824e-06,-0.00010519053993204332,-1.380276048330132e-05,0.002807203219570137,-0.000103619976255314,-2.0669369976324324e-06,-0.0002442968298779407,-0.0006541114880304796,-0.00011361376200529202,0.0008612455608012696,-1.3174858758565242e-06,-0.0007391142341599553,0.00040668315623452675,-0.00014042830876338813,0.0,-8.150861919960966e-05,0.011892076042060235,0.0,-0.0008657811234684245,0.2790673386568394,0.0,-0.0013630408752863254,-0.00028480745219209387,0.0006479068398907045,-0.07204968977045006,0.09543812770596528,0.0,0.0,0.0014853729054519918,0.0,0.0,0.0,0.0,0.0,-0.007822656521308254,-0.0014335938438293386,0.003300697351159703,0.0008703874975485638,-1.0189749717125695e-05,0.0012905862540118084,0.0,-0.0014894718720550354,-0.00011135225604449339,-0.0003063374370360443,4.445808004494718e-05,0.004690618486935338,0.000871498897908523,0.0,0.0033091806230688466,0.003924815038552242,-0.0002074320448619872,-0.00047478756120653985,0.0016869273280257274,9.674253161280285e-06,-0.009450983202998642,0.0019528694008528386,0.0006576742757942881,-0.0006197552500774052,0.0,0.0,0.14178337310054495,0.0,-0.0024509020034638664,0.0,0.0004584432096643963,-0.003118834123543244,-0.002844560543361614,0.00012912536256633991,-0.0002953567107801478,-0.03380288451631306,0.0029340343592159533,-2.4937825401054737e-06,0.00031714296434172016,0.06375610223185929,0.0,-4.7374347521067625e-05,0.0018125719024943117,0.0003193197585810503,-0.00016843554218560043,0.008592066955848873,1.974066881136688e-05,-0.0050598488551487205,0.0002285823461727881,0.0012768072456809487,-0.0029869287572193586,0.00048597333976957023,0.025560605874195858,-0.003852368887287869,1.317675273235208e-06,0.0,0.01596032512843869,0.11372716846781897,0.00036219598506018267,-2.5172862420283376e-05,0.0
-0.0007330151306585796,0.0002488005518050787,-8.837832382146223e-05,-1.6238122152599684e-06,1.9524745814499824e-06,-6.248502417161895e-05,-1.864947263809471e-05,0.0012099198391972298,-0.0008003270663836945,-1.562723811155958e-06,-0.00026107753096627525,-0.0017635287723528812,0.00019659585782254654,0.0008480443351341223,-3.4681383434849574e-06,-0.0022604408891869227,0.0027757607479635127,-0.00016364772807736142,0.0,-5.3108530161426594e-05,0.0023656792566735816,0.0,-0.0003064428225956616,0.3487529292993488,0.0,-0.007938806160935678,-0.00028480745219209387,-0.00028421386596785565,-0.17355995818824968,0.04428746390276672,0.0,0.0,0.0014885836159497581,0.0,0.0,0.0,0.0,0.0,-0.00695428736706383,-0.0013671327417995372,0.0013186903249763123,-2.7969018609345702e-05,-0.0003845970214037906,0.0022680196349615053,0.0,0.011007927379897278,-0.00013070848146643692,-0.0010659556728780685,-0.0011118788571098978,0.015802116376710123,0.000871498897908523,0.0,0.001501557600122978,0.0008329141756733726,-0.0007891252763516987,-0.00028156264522425213,-0.0015285208891416778,1.2395915618509023e-05,-0.00799624005854442,0.028542373046669726,0.0001755188027743992,0.002253633118954204,0.0,0.0,0.41370732730318194,0.0,-0.0025017361617941636,0.0,-3.578862906150561e-05,-0.0028308196544902333,-0.0009794676937520232,0.00012912536256633991,-0.0001800361733565958,0.07402342808932376,0.0032308088526597657,-2.870839992294774e-06,0.0019863570186888146,0.08926824282755248,0.0,-4.450977696911245e-05,0.0019946761782902657,-0.0002055019938767374,-0.00016834280536380357,0.041999446044314576,5.166046432217904e-06,0.07678071990402578,-3.670679839147965e-05,-0.002821553766956456,-0.00251183406562233,0.0008502145951959305,0.019577019759858243,0.005057400222929957,-0.013835047889553313,0.0,0.009245247675304628,-4.6038675923899515e-05,0.0007156343002140434,5.8320539134834484e-05,0.0
-0.005173571954429567,0.0004020635258310432,-1.3581394627023826e-06,-1.257855673225531e-07,1.36422307737673e-06,-0.00010519053993204332,-1.8167226556160202e-05,0.0025070207354341545,-0.0005325654984276529,-1.417761190212534e-06,-0.0005277733593520439,-0.003999116958531971,0.00021919804034629833,0.0008612455608012696,-2.251746411129684e-06,-0.005447337760944291,0.00050580107053196,-3.749016588552699e-05,0.0,-8.150861919960966e-05,0.011917070385278838,0.0,0.0018777332847459592,0.02208301603779859,0.0,-0.0010095198671945837,-0.00028480745219209387,-0.00037380102884341636,-0.061049712539641976,0.05979550241436956,0.0,0.0,0.0014885836159497581,0.0,0.0,0.0,0.0,0.0,-0.007230598381721462,0.14089955498897103,-0.02055446370166342,-0.005577598539715194,-2.0057144719196182e-05,-0.0004522290845246572,0.0,0.006381147354090533,-0.00012271365429134646,0.029438857079381455,9.060102867462404e-05,0.007963749865375729,0.000871498897908523,0.0,0.0033091806230688466,0.0012463333744572916,-0.00027851404884027866,-0.0004372862082979162,0.001507423697099439,1.3087409164998383e-05,-0.003859100725130969,-0.003317909859783874,9.983821954865363e-05,0.0017173502154826715,0.0,0.0,0.24695195351082957,0.0,-0.002134623003516802,0.0,0.0008039613026645614,-0.0029062012318451518,-0.0010423544939942696,0.00012912536256633991,-0.0002953567107801478,-0.018181955865849826,0.0031827795715210234,-1.632800696884664e-06,0.0010189033639728734,0.08450513633822453,0.0,-4.4060069804593104e-05,0.0013693464329143181,-0.00020469325535632445,-0.00016843554218560043,0.018263090926377887,2.6988371732678093e-05,0.010059784530431926,-8.146433780590674e-06,-0.0027829287227838072,-0.002511911158433333,0.0008285301856653928,0.02816584413314896,-0.003877094517817921,0.000800983729607448,0.0,0.02660885627579251,0.07439529263864424,0.000558271441597987,-3.1961328198656147e-05,0.0
-0.0012085695434376278,-0.00016178510761200943,-1.5025863837185701e-05,-7.824617386502245e-07,1.9524745814499824e-06,9.934662104693001e-05,5.450167966848001e-05,0.0011092664023218037,-0.00011008584862870962,-1.0776462921226144e-06,-0.00018888897861890597,-0.0008926697912681563,-0.00016478407273252298,0.0008480443351341223,-2.1698647234522387e-06,-0.0031376568025162717,0.00047683630778314534,-0.00022913625674687648,0.0,-8.150861919960966e-05,0.0022156482603785045,0.0,-0.0009257162150539188,0.3277594907663474,0.0,-0.003424220167576949,-0.00028480745219209387,0.0006479068398907045,-0.04881753175873237,0.09519330683611628,0.0,0.0,0.0014885836159497581,0.0,0.0,0.0,0.0,0.0,-0.00742534693534913,-0.001362390421399419,0.003156974330777028,0.0014453178924525713,-2.0057144719196182e-05,0.002015259316557929,0.0,0.006683976429100376,-0.00012394064771907457,-0.0007278691134711905,-0.0005172301281508271,0.0077731184341088486,0.000871498897908523,0.0,0.0033567690229852603,0.0037840728597804026,0.0007680792432335966,-0.00047458718615109405,0.0007084820092333028,1.0039420752295787e-05,-0.007996964303024275,-0.02935183655483011,0.0006827845063576951,-0.0007770092785538477,0.0,0.0,0.2059953854145134,0.0,-0.0025238244311555223,0.0,0.00021987051853688118,-0.0029870820314363195,-0.0022920022080051856,0.00012912536256633991,-0.0002953567107801478,0.03757459457157611,0.002721599831782326,-1.5801996289908774e-06,-0.00045243762904958594,0.07979805169349691,0.0,-4.2666858086074324e-05,0.0013366855238022613,-0.00019627524301832805,0.0003705581928083221,0.01708295578708435,2.9648241897154283e-05,0.031273969735872854,-2.0968661934294954e-05,-0.002918082396096881,-0.0029868516644083556,0.0008258280997035085,0.024226026017647558,0.005177256472255935,0.0003480581874140768,0.0,0.01595270286199443,-2.3698463091347335e-05,0.00042892421266988226,6.197262358911913e-05,0.0
-0.004434170961031717,0.00022957911460752596,-1.0967635136683988e-05,-1.5061198608079334e-07,1.36422307737673e-06,0.00017155503483405295,-1.8167226556160202e-05,0.0004028090516028208,-0.0003994980989622857,-2.4008292035531524e-06,-0.0005162270419015304,-0.002038689725018112,-0.00039563625838208525,0.0008612455608012696,-1.286811164091884e-06,-0.004064863771831367,0.0006691846861657305,0.0033889622078667526,0.0,-0.00012350653575509047,0.0006109510137219994,0.0,-0.0041841652497083106,0.22696734316665695,0.0,-0.0012706609905166165,-0.00028480745219209387,0.00010391962695570757,-0.07136658181432144,0.27283004587505083,0.0,0.0,0.0014885836159497581,0.0,0.0,0.0,0.0,0.0,-0.0017197773630336847,-0.0004499863594259902,0.015169071923119396,0.0019358355967527695,-3.7240344262610514e-05,-0.0002427478341780793,0.0,-0.0015700435403272963,-0.0001221902923965269,-0.0003618344738646798,-0.0009327274592068555,0.01426537004441536,0.00030646190261425445,0.0,-0.0018920929172616342,0.020503827211672977,0.0017525642513565075,-0.0008561308282875235,0.0009610672637678863,1.3087409164998383e-05,-0.002130641814041073,0.0008652975560927039,0.003556700551045997,-0.0023672625651361594,0.0,0.0,-0.0578222056212865,0.0,-0.0017417236291708063,0.0,-0.0008265837648564164,-0.0004935427959168172,-0.010693269953076616,0.00012912536256633991,-0.0004915207404292657,-0.0028345728037005753,0.0017476152817249067,-2.3850033129581283e-06,-0.002591244246857812,0.012465227277209421,0.0,-4.232432325697099e-05,0.0017565733649960345,-0.000208785270956864,-0.0001411184418321637,0.032842387049351995,4.7396582920475566e-05,0.0038387575298801796,-1.1708995939153363e-05,-0.0013688391469171288,-0.0014165033136053198,0.000833819908060261,0.02508655555516423,0.0012802744392181446,-0.0015828032894828017,0.0,0.029774554120646057,0.10880535012357902,0.00045030934665978993,-3.1961328198656147e-05,0.0
-0.0019794337901723365,-0.00019361830237656509,2.9126216002856503e-06,1.5061198608077979e-07,1.36422307737673e-06,-0.00018164650747135044,-1.8167226556160202e-05,-0.0032355129907255275,-0.0015064350415612635,-1.984918029207117e-06,-0.00023047651835696756,-0.00250557334173654,-0.005616177950377568,0.0008480443351341223,-1.286811164091884e-06,-0.005397527610528612,0.0006428896206021795,-0.00020359047033167472,0.0,-0.00012350653575509047,-0.00010046669907383702,0.0,0.0021434827226146104,0.2051636836578668,0.0,-0.0012705094083255918,-0.00028480745219209387,0.00010391962695570757,-0.0816271806190412,0.27244835127518785,0.0,0.0,0.0014853729054519918,0.0,0.0,0.0,0.0,0.0,-0.0016523455576807839,-0.0003404595760092514,0.029491919495371267,-0.0022591873178257026,-3.7240344262610514e-05,-0.0002427478341780793,0.0,-0.0015702255671169731,-0.00011027393801727619,-0.0015580078736608174,-0.0007943955913976618,0.012162490843684516,0.00030646190261425445,0.0,0.007965113463435876,-0.06113569326744042,-0.00043598106726468313,-0.0008565901255971542,0.002405422342103072,1.3087409164998383e-05,-0.0021261728531547022,0.004257623899633148,9.39328822546823e-05,0.003917199195971198,0.0,0.0,-0.08367703605283815,0.0,-0.0017820065797157416,0.0,0.004855251515913281,-0.0004712067924554324,0.21382897798728176,0.00012912536256633991,-0.0004915207404292657,0.008094587209661682,0.002474094096843616,-2.3850033129581283e-06,0.0022980099708854065,0.014662125558905134,0.0,-5.052054488460919e-05,0.0017565733649960345,-0.00020469325535632445,-0.00017231437830428397,0.03528717664318602,4.7815263214435804e-05,0.00559345025784142,-1.1708995939153363e-05,-0.00224841520209059,-0.0014164262207943166,0.0008476322686044495,0.02518431476351222,0.001204151408525839,0.0016960746179839864,0.0,0.029774554120646057,0.10880444309179896,0.0008234465385395321,5.8320539134834484e-05,0.0
-0.0016721266662707928,0.002089387016398405,0.0006827437460702486,-2.1631586737208634e-07,1.36422307737673e-06,-4.6753877750998314e-05,5.450167966848001e-05,0.0008958231536287711,-0.0027870813727204277,-4.108064297626752e-06,0.00015993556992594305,0.19749374895265845,-9.131524855064427e-05,0.0008480443351341223,-1.848177428291277e-06,0.002891483195735455,0.0008517263945521469,-0.0003513797491644056,0.0,-7.150133162339971e-05,0.0010663607625269267,0.0,0.0037147563899124474,0.0835196670073956,0.0,-0.00210912289336254,-0.00028480745219209387,0.0002744545237741083,-0.16943385037907985,0.07626645656433761,0.0,0.0,0.0014853729054519918,0.0,0.0,0.0,0.0,0.0,-0.0017203409974250014,0.002615657719720195,0.004637483883651405,6.710953480575186e-05,-5.8873577502502935e-05,-0.00022349648094558515,0.0,-0.002111849940396398,-0.00011117007047701502,-0.00042113148697414584,-0.004864616203701505,-0.001118507111648328,0.00030646190261425445,0.0,-0.0006063647275287309,0.0029127510361262217,-0.0006613891137514492,-0.000403458855707929,-0.0008440451582256956,1.0039420752295787e-05,-0.0026503406147635245,0.0008569977834191683,0.0001855695596986865,0.006246069534648293,0.0,0.0,-0.04338158659790063,0.0,-0.0018015125224856196,0.0,-0.0005058041517432203,-0.0004937299986079172,-0.001577454344149655,0.00012912536256633991,-0.00025472142333830307,-0.0028345728037005753,0.0026406354566358304,-5.079851591272119e-06,0.0061939655629095975,0.013331655468497326,0.0,-4.4791263675287684e-05,0.0029546415756767867,-0.000198633877400345,0.00031046057203076307,0.3511048690333595,-3.4944042807697677e-06,0.013190260854965052,-1.8006935980601282e-05,-0.0026914376158426274,-0.0014164262207943166,0.0008287248222228697,0.010229102492715551,0.0013239764748208236,0.004508063130127838,0.0,0.013589209111411467,0.25767686750016305,0.0015888321803630174,6.197262358911913e-05,0.0
-0.005251968193485957,0.0004020635258310432,-1.3581394627023826e-06,-1.257855673225531e-07,-1.3642230773767841e-06,-0.00010519053993204332,-1.8167226556160202e-05,0.0024860113816274204,-0.00011008584862870962,-1.830187684137559e-06,-0.0005277733593520439,-0.0029669646304391283,-7.306601344876564e-05,0.0008612455608012696,-1.2490617259328717e-06,-0.0036461617599136196,0.0005058540215840839,5.0742542591803894e-05,0.0,-8.150861919960966e-05,0.011917070385278838,0.0,-0.00034117375939753195,0.02798310763093986,0.0,-0.0011927096329865312,-0.00028480745219209387,0.00043645303068955057,-0.04050724338739877,0.11261799437268435,0.0,0.0,0.0014853729054519918,0.0,0.0,0.0,0.0,0.0,-0.0068944527531672834,0.14089955498897103,-0.011868585372200795,0.004657675853210644,-2.0057144719196182e-05,-0.0004514447491858929,0.0,0.006218036913411395,-0.00011027393801727619,9.772317164260494e-05,9.060102867462404e-05,0.007963749865375729,0.000871498897908523,0.0,0.0033093898239713506,0.0011787153212751175,-0.00027862686593672215,-0.0005120140048847909,-0.008594648740472765,1.3087409164998383e-05,-0.003858933097929311,-0.003205010805906085,0.00023464138473181979,-0.0007770092785538477,0.0,0.0,0.32742631935613437,0.0,-0.0021276612043249436,0.0,0.0019482678135763162,-0.0027941217859276776,-0.0010547450055751885,0.00012912536256633991,-0.0002953567107801478,-0.017556392409017584,0.003186592413051684,4.359578460918316e-06,-0.0004532222400461559,-0.025964823167778452,0.0,-4.761114950235795e-05,0.0016574988732229717,-0.00019773145616446615,-0.00016834280536380357,0.01636339935765615,3.234591385738227e-05,0.033557204964572956,-1.1313156768186348e-05,-0.0004429660270389105,-0.002061021199712413,0.0008354919848572507,0.015016551872582534,0.06782685977955519,0.0005137151826972189,0.0,-0.009921807713489382,-0.00031491705392815156,0.0005280033920156543,-3.1961328198656147e-05,0.0
-0.0012085695434376278,-0.00031590705601010544,1.4932217687723816e-05,-2.8224781060983664e-07,1.9524745814499824e-06,9.934662104693001e-05,-1.8167226556160202e-05,0.0027510958751340744,-0.0005325654984276529,-1.830187684137559e-06,-0.000347275151955355,-0.0008714313967914252,-0.000106398130156254,0.0008480443351341223,-2.251746411129684e-06,-0.00313248049820823,0.0004682587321675777,-0.00016087259343348052,0.0,-8.150861919960966e-05,0.0022156482603785045,0.0,0.00634887135850701,0.3729221566174773,0.0,-0.0012314790134840248,-0.00028480745219209387,0.0006479068398907045,-0.010556717989003282,0.09807560227867698,0.0,0.0,0.0014853729054519918,0.0,0.0,0.0,0.0,0.0,-0.00699953434727055,-0.0013746262489743562,0.004099157804816798,0.0009485309327664468,-2.0057144719196182e-05,0.002015259316557929,0.0,-0.0013694616760282507,-0.00011027393801727619,-0.00014216082488972717,6.213496715384845e-05,0.008038437419785329,0.000871498897908523,0.0,0.0033093898239713506,0.00401454257450444,-0.000297331465953225,-0.00047458718615109405,0.001507423697099439,1.3087409164998383e-05,-0.007995905517311956,0.0281772100113106,-0.000739542630569341,0.001591955826027437,0.0,0.0,0.2211583463391714,0.0,-0.0022242218255538026,0.0,0.00031158172260592487,-0.0028458092714298273,-0.0022046206985213476,0.00012912536256633991,-0.0002953567107801478,0.07402342808932376,0.0029274940646156064,-2.1797892304591376e-06,0.001360459076566665,0.08781554783761197,0.0,-4.7714716721066364e-05,0.0016509310581388262,-0.00020469325535632445,-0.00016834280536380357,0.01820252497727186,2.3730120392313325e-05,0.034777880950390104,-8.146433780590667e-06,-0.002717472702197423,-0.0029868516644083556,0.0007117618171527586,0.024161049714991636,-0.0037856245466980163,0.0007164425089381364,0.0,0.01595270286199443,-0.0002029390933076927,0.0005622383182664646,2.467211455220256e-05,0.0
-0.004434170961031717,-0.0004212358902089126,3.870683996439233e-05,5.615788377542007e-07,1.36422307737673e-06,0.00017155503483405295,-1.8167226556160202e-05,0.00022909790795485056,-0.0003994980989622857,-2.8369531570531495e-06,-0.0004700423807922191,0.06321204748310445,0.00044171035644319863,0.0008612455608012696,-1.2868111640918907e-06,-0.003882928682979146,0.0006681240429276419,0.00012367545171902483,0.0,6.175326787754518e-05,-0.0005172424161707437,0.0,-0.0008899222151999795,0.19139214210447122,0.0,-0.0016480656151869719,-0.00028480745219209387,0.00010391962695570757,-0.013156222310281032,0.28187621315057126,0.0,0.0,0.0014885836159497581,0.0,0.0,0.0,0.0,0.0,-0.0016167847135948503,0.07644202309926913,0.002810765269145074,0.0032641654447351466,-3.7240344262610514e-05,-0.0003138723508009008,0.0,-0.0019092195188027943,-0.0001221902923965269,-0.0003618344738646798,7.943955913976624e-05,0.013071456960635504,0.00030646190261425445,0.0,-0.001884957189829429,0.0038974294683491863,-0.00040625516361346013,-0.0008561308282875235,0.002405422342103072,1.3087409164998383e-05,-0.002355711893047098,0.0013940161533980127,0.0006752958591061677,0.0025501564229381242,0.0,0.0,-0.09445358965009566,0.0,-0.001819375984058888,0.0,0.0019565461721655414,-0.000459451690271054,-0.0033137663943459917,0.00012912536256633991,-0.0005951337205849866,-0.0008991823568612752,0.001651138029001389,6.9594118177846115e-06,-0.0017220556784363701,0.014535245925975824,0.0,-4.358257522522603e-05,0.002244811009351767,-0.000208785270956864,-0.00014294134850369742,0.0316344077306338,3.983818096365042e-05,0.06420326011732559,-1.170899593915337e-05,-0.0013119757547661024,-0.0014165033136053198,0.000833819908060261,0.024661662234311425,8.21696907469438e-05,0.0012233147973605284,0.0,0.029774554120646057,-0.00031618416079160963,0.0008292722282165925,-3.1961328198656147e-05,0.0
