cm_angle.dist_ctr2best.mean,cm_angle.dist_ctr2worst.mean,cm_angle.angle.mean,cm_angle.costs_runtime,cm_grad.mean,cm_grad.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ela_conv.conv_prob,ela_conv.lin_prob,ela_conv.lin_dev.orig,ela_conv.lin_dev.abs,ela_conv.costs_runtime,ela_curv.grad_norm.min,ela_curv.grad_norm.lq,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.uq,ela_curv.grad_norm.max,ela_curv.grad_norm.sd,ela_curv.grad_scale.nas,ela_curv.hessian_cond.nas,ela_curv.costs_fun_evals,ela_curv.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_runtime,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_local.best2mean_contr.orig,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.fun_evals.min,ela_local.fun_evals.lq,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.uq,ela_local.fun_evals.max,ela_local.fun_evals.sd,ela_local.costs_fun_evals,ela_local.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ic.h.max,ic.eps.s,ic.eps.max,ic.eps.ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
17.640171533536854,0.2714796136566494,0.26685069019310365,-0.5625131610916383,0.25514268253244154,0.520444791931304,-0.8539248335314618,-1.5402773699243284,-1.4370629786058875,4.948349960628376,-0.23077900917417568,0.32536606526898854,0.6297687710921713,-0.35578697469905746,-0.9158882221175109,-2.41749006278119,-0.8537764349016835,0.8746369876341165,-0.030718224451360188,-1.3119700258655929,0.5545647873820939,-0.009962545388372893,3.572299305254054,-0.6839173659574072,3.9171218758735574e-05,-65.40237110157935,0.8761189642441948,-1.8862960930605197,-69.2269981297747,-20.642630759408544,-29.58667663634868,-3.465805939853223,1.545864083578777,-143.78107933002528,-42.58711844018395,-0.1835208167882455,-0.15862099284405234,-0.2669258754774367,0.2582662384510417,1.4550257931774628,0.05722036888574518,-1.411135931410439,0.7481039682537493,-0.37530338170397104,-0.09440151248964623,-1.577717314841133,0.2674951292173709,-0.11056537459735487,-0.49492684733178155,0.2842217921170541,1.8200587865563995,0.3442732383351191,-2.1610287277835063,-0.4955507432184982,-0.15869235803719028,-2.167491176589438,-0.22005100786764986,-0.6947508055155023,-1.3005671791609843,-0.08590429306485295,0.33683351285872665,0.035169011372648024,-0.00034999377017345295,-7.948317829682534e-07,3.2817370962100463,-0.32596956229910024,-0.04690304405687768,0.8074489053917199,-21.0590764277699,-0.9622078177726322,3.4220571142116647,-0.7956112948984964,-0.3074937767353685,1.9415408822963038,0.6824333792682258,2.507146453479247,1.6230567688814521,1.0858021901845079,-42.13602308618989,-1.3092829398522965,-15.582941122680642,0.6263539806426142,-4.374912852612097,1.128833933410772,-3.147543590444456,0.8079451918040337,0.5603598461387908,-0.10004199258000983,0.9043628512697913,-19.212220933235983,-49.2729498138106,0.5153592150000647,-1.908086438717398,-17.300159311976923,0.8032313109189299,-0.19440889363262465,-7.0460036326776265,-0.11900258956492582,1.098401457913618
21.43731364433334,0.17759514485218303,0.40021253331762896,-0.8805973001196772,0.15982196807419477,0.20189427603991633,0.7434214623852883,0.8592281017402245,2.2619744788217906,4.174806384186111,-0.09151452818337248,0.005859321938386813,0.5935305699533826,-0.562487189198494,1.5875399880152885,0.2601073384893632,0.84494500136175,0.8102279658852835,-0.1359086023246617,-0.06470770930186207,0.8280958773968631,-0.19845646174668524,3.4758702145184537,-0.6573389985827784,3.922295715750739e-05,-71.06799947712949,0.7830755254544444,-2.6509532311518553,-80.7190721503815,-20.681932549617223,-29.592871979785926,-3.1057580767691952,1.8173510520929421,-180.27282886426792,-40.670351448800645,-0.18338738413677652,-0.09242559651927051,-0.27232256081005907,1.1103578987750014,1.6409223849224785,0.24273798859333567,-2.122150870644044,14.275453282307542,-0.4542083147762779,-0.060781425864623304,-1.5671535001499175,0.17283816610424182,-0.06463287330055185,-0.3728777089826818,-0.003399857611131124,1.6911873415113423,0.276417792593085,-0.5434567442805112,-0.504040408111623,-0.26513608673511097,-1.3643664378537934,0.42232879101428233,-0.6690112210836621,-1.320147443433611,0.277153455501304,0.33163944920530536,-0.8258438355620894,-0.00034999377017345295,-3.0467248537555477e-07,3.4982474016329412,-0.2882928526072519,-0.03679413618293366,0.8505271254103046,-19.101007732849315,-0.7117446956535712,3.4209645267425626,-0.35086044757566387,-0.16868021119045723,2.248993970489996,1.3604474037053889,2.584311103695085,1.2570158022473714,-2.000047319198079,-47.67328988529636,0.7585348766562761,-30.903477158820913,-0.6322584522694453,-1.8849038320563065,1.297456533283765,-3.2503295756479447,12.531353154336749,0.6385820317930663,-0.12528355166799965,1.2066097589643758,-19.70863954342076,-59.861823917708776,3.287072954097123,3.64394584719714,8.548417990927305,0.36931016254784105,0.02694680765860612,-6.638325358446035,-0.1543171917161044,0.7027647776332318
18.39513339488578,0.1662894751680773,0.2742371744185977,-0.8022086977086139,0.32915135390327377,0.4275432488672833,-0.9545882560251934,0.7179734402192416,3.0812308806303204,4.690822559565524,-0.21989371623408138,0.008781170932816107,-1.7562344224287998,-0.12669620462735925,-1.518489915658433,0.4618429341368513,1.7776661005594045,-2.1163656019800823,-0.05448113193552914,0.002195976179927499,0.8538612779974584,-0.29413780586681304,0.1579724665176604,-0.6598830916486033,3.9046085817062066e-05,-72.9378059817848,0.8464792039268899,-0.6083258710709326,-64.48434306789282,-20.904096726711877,-25.41446052512652,-2.110006412036385,0.8104272762176168,-160.45770586905525,-45.70781141126777,-0.18344837715339782,-0.11367225388663402,-0.2666200862708134,0.24089627976459513,1.8585593440207173,-0.7406397902840056,-1.9724055238955225,14.67071583763523,-0.754524725268765,-0.031192147769635303,-2.4397177495465163,0.32932910798673454,-0.033707985574324396,0.014973178589477748,0.0023569798370396966,1.5863343198893518,0.2675824331290569,-0.2780867731412233,-1.1174478586900434,-0.1961074246556921,-1.212884357812659,0.40140893983540943,-0.8521257804811923,-1.7430149958011374,0.3875332526572061,0.4259728790761447,-0.2916068582938638,-0.00034999377017345295,-9.255703795360917e-07,-3.3389999387945077,-0.3275817492831753,-0.047343377796728335,0.6180418293106351,-18.967220678260336,-1.9519816908353964,3.5377300262825946,-0.5647427452433477,-0.2507681555721018,1.9564727131901534,1.1570654382716876,1.566777183411224,1.4408556354498667,1.612689315733685,-40.8961566307279,0.45938020628401177,-32.33236084125908,0.6221432452153469,-1.4513653590591924,1.4405940759331983,-4.387739142641611,0.1881472778366891,0.24751625900280655,0.24125970758821713,1.1170608752574256,-16.663741948923008,-59.19682375631054,3.497723984249051,-1.731998748398013,3.066223625995407,0.54673967720439,-0.07956637971115708,-6.222665366436854,-0.25950088029418766,0.9271308071417893
20.029132827406407,0.5874330457250004,0.28381975567279033,-0.20819017772786858,-0.5577508130904058,0.42331259069742,-0.8595560533419608,0.6592421447481509,-1.553113504590279,4.7806944039075745,-0.23850755215275357,-0.059942364503856316,0.5947169077943594,-0.03940587958568987,-1.6296350401683237,0.2755439262390501,-0.823109417508254,-2.038603088204327,-0.008459916228884274,-0.9381937845548796,0.7743171935439442,0.050319846880639146,-0.09787199049394234,-0.2803241842417732,3.892410173200729e-05,-68.09946402147906,0.8253261255027305,-2.5085522997930743,-69.85456986609266,-21.0676686054858,-23.92409590344803,-3.6231011445773347,0.8256818142922329,-164.28971261390382,-41.953503319773084,-0.18345942165870452,-0.13575569858858952,-0.20512680239906628,2.086759996002546,1.7636184308396874,-0.39395229723912967,-2.3692460487989324,1.9606077472062005,-0.7083207541445786,-0.0654715099071933,-2.4016219057551798,0.3381808906881786,-0.44413150405956003,1.0568753720467188,-0.08783584248052625,1.6487342783662018,0.3486976446102934,-1.8374302011724133,-0.8324102559840144,-0.2382528771235664,-2.0930487882418385,0.44984985537732547,-0.9764759720843048,0.32801438699569063,0.34269830512470706,0.1827210818390791,-1.7113575065306894,-9.488071448398637e-05,-1.962955324893214e-06,-3.7936498307058932,-0.3248408278811905,-0.028725952759133897,0.5976929794295632,-18.3485788148892,-0.7138781572503653,4.296603273060567,0.669124606337156,0.09669762453341835,-0.07176565388939936,2.5241685137420524,2.032098203431764,2.3179005865102775,0.8899567773875554,-44.51679434454844,-0.7309637848602961,-27.946117263793155,0.3452139836474136,6.7844588211378625,1.4957436650938192,-4.1046403131677645,1.2060584787465176,0.5966866898785032,0.13937026204616587,1.1030022851892087,-17.38671017134806,-55.69028972044694,2.436761636894891,-2.0751932270674125,8.171567040312675,0.7530830242623979,1.591229543755231,-5.997335866459302,0.03967687883641091,0.9477906465674597
23.15470250388185,0.23976298843767524,0.3164441606404672,-0.5473830618503134,0.16665272521718974,0.32066068230641603,1.019375809354663,0.009358542678437701,2.308616288429585,4.665707970755822,-0.2537981720371396,0.03440119404671782,0.6349924622294916,-0.23575150147679455,1.704964818868464,1.5365709168217092,1.7839940870906899,-2.3029615847687723,-0.018441647816937735,0.26892012525623255,0.8456445733166172,0.0355959315831012,-0.3657165843094056,-0.6608091243368507,4.051635309027531e-05,-67.36886245984144,1.303630310027925,-2.659544908340765,-66.36880596686164,-20.599582710299213,-24.057315737180737,-3.585361930646319,0.8583488006581175,-161.75347680370498,-45.1909927643877,-0.039934436523933976,-0.08682398894814165,-0.27735092027748176,1.6741647446770165,1.5513758429544038,-0.015385561585908616,0.36495032052163656,0.5710481201575371,-0.46617966828392965,-0.1058094685819988,-2.4254130356578,0.5988314635033669,-0.08065628485725368,-0.500769899974844,0.17757173833300854,1.5830934205211347,0.23010946952419434,-1.8835464399684327,-0.7336435483331533,0.16118634534699858,-1.5474116339023865,0.2656551180410711,-0.47920490628767265,-1.5352113452593448,0.044878228854953184,0.11136214113437001,0.37912683151847365,-0.00034999377017345295,-3.1642607862992654e-07,-5.302954329396308,-0.5039485295552018,-0.047848406185573004,0.5710825981041174,-23.32125231390938,-0.5193080053502871,3.9360276118042625,0.1509330256718337,-0.05779877554311009,1.6302366365658811,-0.7938445316256351,1.5869103601629009,1.5014099872452,1.7922532041563999,-39.723734361121664,0.4006189322910192,-27.496828336764853,-0.6149783733743828,-1.2785451702546402,1.5858243043523832,-4.544808978308338,0.9664984172338585,0.44993471893254605,-0.16273279210224204,0.9514502548473459,-22.13506704172028,-67.01059997723311,0.7447913889488506,-1.6660997127157173,9.012292476563049,0.6321850486312867,1.9923023339962855,-0.5244348022157946,-0.14029858295331582,0.6028913804751703
23.43754955460693,0.19431658516494327,0.29961490706611066,-0.6528405974236907,0.3581749908748749,0.4752901342273107,-0.8583065577864091,-0.19521200415466783,-1.3565729208230548,4.318701254532038,-0.3952974995765893,0.045582329912613906,0.5381872357281836,-0.239764867030508,-0.9433991969125515,1.4183072344628935,2.023818488725664,0.8536942694497499,0.041898136609323275,4.083146839212518,0.868425775548751,-0.06820895977121363,0.304872387376198,-0.6986543174567705,3.8803334830854484e-05,-65.72821149789381,0.8639868570356691,-1.9851614948076775,-66.38169454070008,-21.08204451017654,-24.477189086321392,-3.601739698393492,1.4782280627600939,-141.26725246896174,-45.15106543851861,-0.03993379186056333,-0.15467787552640272,-0.27009206350433435,1.1693547210648896,1.096802854855984,-0.4764129200997694,-1.5946383014617416,0.7795688510284033,-0.415156736561932,-0.05097468802871155,-1.5252925623606886,0.3782483837686166,-0.4065715445517076,-0.1116790017500931,0.00929530844387344,1.6593313638535039,0.10560270566801869,-2.0884150706656412,-0.7031764798761532,-0.08285293395817707,-2.190932616268675,0.5388435898519328,-0.1621392861620169,-1.4011274814592893,0.311461861137061,0.30028979308097425,-1.1922609059872427,-0.00034999377017345295,-8.936999321800925e-07,-3.2099043491062824,-0.3298866693030224,-0.04602000428260468,0.8735491169865104,-20.250238060104248,-0.864139658333629,3.64406469780531,-0.00753304461363738,-0.2573505825910355,1.8616133960176875,0.4736268948248867,1.5431699755111385,1.3499868875719747,1.7130886196182158,-41.996638129358345,-0.5256919904802156,-27.949698802383505,-0.6058980301782324,-4.529965026756344,1.0256855408814944,-4.454056734541111,1.006491518484224,0.5042505657572621,0.1406263969384653,0.7947657051857386,-16.31340928558587,-55.82824686274285,0.3981323079823623,-1.5557005040554377,-16.761286320566285,0.19638515030482415,1.791543450832293,-7.62647011292478,-0.05251022762131652,0.6623465156367156
-13.886471365412655,0.24376996570862886,0.20480897141415816,-0.7282038243337734,0.03421606789149603,0.489621489926759,0.4655512020032457,0.5027422817140943,2.0078399646837726,4.962994735285032,-0.20472886879209976,0.040750774438891246,-1.3606630253457905,-0.21449955609092353,1.3653695731621425,3.319527766247576,2.0168304688947267,-0.9134763871356004,-0.1521628477696569,4.09056289846192,0.8933370383985706,-0.36875415370605885,-0.6791679095178754,-0.6388859265472135,3.9309275783495825e-05,-61.214262532652064,0.9129938527249186,-1.6090977426711528,-62.01574435639168,-15.166628346544927,-26.121365249985143,-3.6808347896531983,0.16588480828171712,-143.80295445532374,-39.39081302953958,-0.039934357849697066,-0.1310409653952106,-0.3100055715650733,1.159119090434526,1.7268473643599673,-0.6087941053811806,-1.6579269280322404,0.003658273835727868,-0.8746393795460401,0.02574157485332318,1.4244562774207443,0.3907689339326363,0.8879669582027059,0.700286551047793,-0.7093312466168695,1.4722094742806868,0.27886397125100554,-2.9994582170060093,-0.15472031548172166,0.14470082114478464,-0.6683737140545054,0.02034185189830508,-0.14123007311863245,-1.6133037064838673,-0.01816016347971763,0.4731188355061077,-0.8395565484635149,-0.00034999377017345295,1.4707551786565583e-06,-2.769364203337382,-0.3329093197161006,-0.04256051609801302,0.8592999208140968,-22.54220457666287,-2.50248778712404,3.650969282623761,-0.5900136368441842,-0.18861269814317197,1.83691267655367,-0.03179665247563249,1.8470314518564739,0.9374170478901263,2.605693919259012,-40.96129517823183,0.8279112498281205,-18.24352606856682,-0.6496162310179971,-6.328777879784719,1.2871808506958031,-4.578489025626027,3.304768819781496,0.19330643196967234,0.19976241406919704,0.8228220768469383,-16.547381280787587,-52.14619049825198,1.6387231497429993,-1.9690271542867863,-18.781515567719417,1.484074033515036,-0.4427561690936793,-3.692030090823737,-0.07841675929280789,-0.5823077177528234
-10.4636717972936,0.3186348520479805,0.32839202248565125,-0.4672492446732868,-0.07815598620091684,-0.21788543439594382,-0.4135769992782366,0.13998577703049336,-1.4822671056126793,4.552880075433,-0.30474645783254645,0.06154497060828512,0.4754629997227212,-0.06320742982689678,-1.4656461715200642,2.038864211379994,1.7819583509856407,-1.990418712762625,0.09756339267646592,4.104199906921108,0.8625612757508596,0.20333576332436554,-0.26416561475397166,-0.5724045736144995,3.848834315505985e-05,-68.25552547583997,0.8599059313219641,-2.6416907267959044,-77.04256988971433,-15.210775088067967,-28.809982613240038,-3.4935798651883827,0.8560419397762619,-148.19520175117566,-38.5814476458993,-0.0342082617568707,-0.08714010613217162,-0.24701386847871018,1.7549662252194345,1.3512551173673586,-0.44994684619017505,-2.0542230726400916,23.1384908998274,-0.5982451252362114,0.11018884233061366,-3.39912529896692,0.3446087186754136,-0.0750068145670204,-0.4245969942965104,-0.5768161465541296,1.5319593530011453,0.241221105935633,-1.5148658134902049,1.2890607372171408,-0.05206445616673682,-2.2816039385909743,0.5701102143460001,-0.9130425546248467,-1.434990081931982,0.13725659330030854,0.20539792059842546,0.5794956397348129,-0.0001360270616847083,-6.978475532840359e-08,4.69247002189614,-0.3266964662354334,-0.047637392486783205,0.7243186363749294,-21.134839294321598,-1.7020435515867387,3.934833129870989,-1.103527225758445,-0.23944724113475882,1.511252723313948,1.218373533215957,1.9759640432027648,0.8208827217738758,2.6590596577601047,-41.83803206997853,0.4528594834668932,-30.274914871598142,-0.5843804690042578,-4.628814604601883,1.2593780728961093,-4.440279125960861,0.3401227877912908,0.39770735587298806,-0.23951890248853241,0.9486002600159613,-16.557989956591985,-58.48256516649879,0.6962711667963732,-1.8756435618503702,7.457585533677942,1.164854481087074,1.731016414969235,-9.045788500522518,-0.10431782815841278,1.6364442931215275
15.472590101707281,0.23851507753923545,0.26845877555069003,-0.543815363351863,-0.5787806430948798,-0.42955219187970867,-1.1650365065574901,-0.03827231108688476,-1.522088687949276,4.079344521690129,-0.36578825411261473,0.22938143916181125,0.5159676247074004,-0.5303499538713332,-1.264072613286395,1.2902029674185378,-0.8991562858416728,0.8272641922370009,0.04144545299347665,1.4641119389018677,0.6022178769842111,-0.018901312466266154,0.47901832015538415,-0.6129182919090758,3.932501177569234e-05,-67.72076013825263,1.2248208926652913,-2.5956433807338524,-72.89645954076067,-17.866743970342615,-25.44962129834354,-4.527528337850711,2.2257459304936713,-160.64398837220907,-41.021174349732476,-0.0342064201024719,-0.12023975854440469,-0.20349744170808498,1.5040939260017676,1.2954779381600798,-0.44458472998081666,4.289366692122253,14.442095537378734,-0.4023039398233333,-0.07612069817179296,-2.2194161579837766,0.6056709662640122,0.0056813578517747685,-0.3201184566262412,0.04492243831076198,1.4639588100776917,0.36802627956329437,-1.7635601989247864,-1.6365090497793258,0.09134061192426515,-1.8139644144815346,0.21110385939516504,-0.3428080090086033,1.6682709230433546,-0.5917660698024598,0.09580581328471019,-0.42006459864484624,-0.00035011038304870337,-1.7115329257751084e-06,1.9116967433417988,-0.5043022013878039,-0.046885906018039915,0.864811104567158,-23.96696821400818,-0.1708824182590174,3.7082488310196,-2.5409221268229714,-0.30784788181708544,1.809736990972727,-0.7010787628928824,1.7894603653681784,1.0611665789491769,1.0878800188837536,-37.406970058610575,-0.2267678184648211,-30.098149774931148,-0.6655022185662411,-2.6338158162928447,1.5734672509999692,-3.754603472929829,-0.24012068333806777,-0.07875213545950528,-0.21372231584909787,0.9262045253270312,-22.09121232384374,-65.1119681941734,0.33122827538265154,-2.191278309574194,6.3507928030455485,0.8439189353828126,-0.6069816538943782,2.656314229190836,-0.10439298087209185,0.9127961424506331
24.35101800284349,0.4746434394306804,0.22929393969905654,-0.23830039430245634,-0.6010839294053851,-0.34436922126310804,-0.861587192282108,-0.9479052735061058,-1.2250576102666473,4.668963294068637,0.19149934021131765,0.21962599023115248,0.5739026405219716,-0.06338150768388039,-1.35855834159096,-1.8360231937253566,1.7297948955108071,-2.237859200472581,0.019840306516034547,-1.0312073274669682,0.7774250688328421,0.04706564390985151,0.15278883868945348,-0.6907549333142413,3.881193478448165e-05,-66.9144792309536,1.173368069648908,-1.1793949145681923,-67.2593679736811,-20.38503867883295,-24.291081941124276,-2.71323990658015,0.8301419802442671,-147.83284325813952,-45.216485045527094,-0.18344700269848524,-0.13616445899127794,-0.27311972925546985,1.4264370022520885,1.3670916732321752,-0.697886555891028,-2.3411562141362903,0.7617573689803651,-0.4061654239133223,-0.0219346864727321,-2.475707089133157,0.6302961585465378,-0.0380723171563157,-0.1267706490662171,0.17064087961364793,1.533770591128423,0.10837842558425932,-2.1275276506610052,-0.5970188936416485,0.07696341877860213,-2.080322259069202,0.41204359629454423,-0.8065360795424736,0.29654010938632414,0.15068196255897187,0.164275087106982,-0.4785549584309053,-0.00034999377017345295,-1.962955324893214e-06,-5.882871853780213,-0.506525779164203,-0.03784462335229447,0.6325765107822662,-22.96220197690765,-0.050115981930501416,3.4464566201791995,0.2393318524631231,-0.31997837346708224,-0.3954818083178602,-0.8890772687228271,1.6446982609409857,1.288229482172332,1.6031375326773,-39.6949061602285,-0.6394724686038558,-26.846424709316523,-1.0163282583502766,-0.8723613918885401,1.8955901755229345,-3.572688815416089,1.1902599955246889,-0.10815325631779095,0.18587178511516433,0.9532850358384005,-22.032370321423777,-62.20079553911473,0.5514998361071745,-1.7530436062475903,8.211478320098541,0.5973892209073725,0.5625327939150138,0.07610580741252534,0.22264670424383373,-0.7136916191115414
